"subject","spreadsheet_row","trial","Targ_loc","target","responseGiven","trialType","HasDyslexia","location","context","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"3049185",145,22,2,"kiv","kiv","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3049185",152,23,1,"dus","bad","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3049185",159,24,3,"sof","sof","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3049185",72,25,2,"ged","gep","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3049185",79,26,1,"sem","pix","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3049185",86,27,1,"dav","fum","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3049185",96,28,2,"kov","kov","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3049185",103,29,3,"kig","get","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3049185",110,30,2,"tav","kav","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3049185",171,31,2,"dop","ban","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3049185",178,32,1,"fim","fim","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3049185",202,35,1,"sut","dep","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3049185",209,36,3,"dod","dod","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3066564",72,1,2,"ged","pass","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3066564",86,3,1,"dav","fum","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3066564",96,4,2,"kov","kov","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",103,5,3,"kig","sep","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3066564",110,6,2,"tav","tav","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",23,7,1,"pid","paz","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",30,8,1,"paz","peng","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",47,10,1,"fis","fis","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",54,11,3,"fum","fix","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",61,12,2,"buv","buv","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",220,13,3,"saf","saf","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",227,14,1,"tep","tev","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3066564",234,15,2,"bem","bem","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3066564",244,16,2,"kav","kav","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",251,17,2,"pof","pav","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3066564",258,18,1,"tas","sas","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",0,1,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",171,19,2,"dop","dip","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",178,20,1,"fim","fim","LI_CC","Yes","inconsistent","consistent","Dyslexic",1,0,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3066564",185,21,1,"beb","bix","LC_CI","Yes","consistent","inconsistent","Dyslexic",0,1,"consistent","inconsistent","Dyslexic",-0.472108285479901,0.5,0.503691550451189
"3066564",195,22,3,"gop","jib","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",209,24,3,"dod","div","LI_CC","Yes","inconsistent","consistent","Dyslexic",0,1,"inconsistent","consistent","Dyslexic",0.527891714520099,-0.5,0.503691550451189
"3066564",128,26,1,"teb","teb","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",135,27,3,"bix","bix","LI_CI","Yes","inconsistent","inconsistent","Dyslexic",1,0,"inconsistent","inconsistent","Dyslexic",0.527891714520099,0.5,0.503691550451189
"3066564",145,28,2,"kiv","kov","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",152,29,1,"dus","dus","LC_CC","Yes","consistent","consistent","Dyslexic",1,0,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
"3066564",159,30,3,"sof","sai","LC_CC","Yes","consistent","consistent","Dyslexic",0,1,"consistent","consistent","Dyslexic",-0.472108285479901,-0.5,0.503691550451189
